X;Y;Z;REF_POINT
3,119999886;-21,53999901;-19,02000046;12
3,359999895;-21;-18,71999931;12
3,119999886;-21,65999985;-18,05999947;12
3,359999895;-21,18000031;-18,05999947;12
3,779999971;-21,3599987;-18;12
3,24000001;-20,93999863;-18,23999977;12
3,059999943;-21;-18,60000038;12
2,939999819;-21,29999924;-18,29999924;12
3,839999914;-20,93999863;-18,42000008;12
3,839999914;-21,23999977;-18,3599987;12
3,480000019;-21,18000031;-18,53999901;12
3,059999943;-20,93999863;-18,23999977;12
2,939999819;-21,42000008;-18,42000008;12
3,119999886;-21,29999924;-18;12
2,819999933;-21,60000038;-18,47999954;12
3,359999895;-21,42000008;-18,42000008;12
2,819999933;-21,3599987;-18,3599987;12
2,579999924;-21,77999878;-18,29999924;12
2,75999999;-22,07999992;-18,3599987;12
2,939999819;-21,29999924;-18,42000008;12
3,059999943;-21,42000008;-18;12
3,179999828;-21,71999931;-18,60000038;12
2,939999819;-21,29999924;-18,53999901;12
-4,5;-18,65999985;-19,19999886;13
-4,799999714;-18,89999962;-19,43999863;13
-4,739999771;-19,26000023;-18,47999954;13
-4,739999771;-19,5;-18,23999977;13
-4,920000076;-19,37999916;-18,3599987;13
-5,339999676;-19,73999977;-18,42000008;13
-4,679999828;-19,26000023;-18,60000038;13
-4,739999771;-20,03999901;-18,77999878;13
-4,859999657;-19,43999863;-18,60000038;13
-4,799999714;-19,19999886;-18,53999901;13
-4,920000076;-19,37999916;-18,53999901;13
-4,799999714;-19,55999947;-18,47999954;13
-4,799999714;-19,79999924;-18,60000038;13
-4,859999657;-19,5;-18,3599987;13
-4,859999657;-19,55999947;-18,89999962;13
-4,980000019;-19,5;-18,71999931;13
-4,920000076;-19,61999893;-19,07999992;13
-4,859999657;-20,03999901;-18,53999901;13
-4,920000076;-19,97999954;-18,65999985;13
-5,039999962;-19,55999947;-18,60000038;13
-4,679999828;-19,55999947;-18,23999977;13
-5,159999847;-19,5;-18,47999954;13
-5,460000038;-19,61999893;-18,77999878;13
-4,799999714;-19,37999916;-18,53999901;13
-4,559999943;-19,55999947;-18,60000038;13
-4,679999828;-19,07999992;-18,60000038;13
-4,859999657;-19,13999939;-18,71999931;13
-4,679999828;-19,02000046;-18,65999985;13
-4,559999943;-19,68000031;-19,02000046;13
-4,5;-19,31999969;-19,02000046;13
-4,559999943;-19,61999893;-18,42000008;13
-4,440000057;-19,61999893;-18,65999985;13
-4,739999771;-19,68000031;-18,77999878;13
-4,859999657;-19,8599987;-18,84000015;13
-4,799999714;-20,27999878;-18,53999901;13
-5,339999676;-19,55999947;-18,53999901;13
-5,039999962;-19,31999969;-18,42000008;13
-4,380000114;-19,61999893;-18,23999977;13
-4,679999828;-19,55999947;-18,47999954;13
-4,980000019;-19,61999893;-18,65999985;13
-1,559999943;-20,87999916;-17,39999962;14
-1,5;-21,29999924;-17,03999901;14
-1,860000014;-21,71999931;-16,97999954;14
-1,9799999;-21,60000038;-16,8599987;14
-1,860000014;-21,65999985;-17,10000038;14
-1,860000014;-21,3599987;-17,39999962;14
-1,74000001;-21,29999924;-17,45999908;14
-1,679999948;-21,65999985;-17,10000038;14
-1,620000005;-21,29999924;-17,21999931;14
-1,74000001;-21,23999977;-17,27999878;14
-1,5;-20,81999969;-17,10000038;14
-2,099999905;-21,23999977;-17,27999878;14
-1,620000005;-21,18000031;-17,57999992;14
-1,439999938;-20,76000023;-17,39999962;14
-1,679999948;-21,18000031;-17,21999931;14
-1,620000005;-21,84000015;-17,57999992;14
-1,9799999;-21,18000031;-17,76000023;14
-2,700000048;-21,3599987;-17,63999939;14
-2,159999847;-21,89999962;-17,39999962;14
-2,159999847;-21,77999878;-17,10000038;14
-2,339999914;-21,47999954;-17,15999985;14
-2,039999962;-21,47999954;-17,63999939;14
-1,5;-22,19999886;-17,27999878;14
-1,25999999;-20,76000023;-17,27999878;14
-2,159999847;-20,93999863;-17,03999901;14
-2,039999962;-21,29999924;-17,76000023;14
-2,039999962;-21,60000038;-17,45999908;14
-1,860000014;-21,23999977;-17,45999908;14
-1,5;-21,11999893;-17,45999908;14
-1,74000001;-20,87999916;-16,97999954;14
-1,620000005;-20,87999916;-17,03999901;14
-1,919999957;-21,42000008;-17,15999985;14
-1,799999952;-21,29999924;-17,03999901;14
-1,799999952;-21,11999893;-16,97999954;14
-2,099999905;-21,42000008;-17,03999901;14
-1,439999938;-21,05999947;-17,39999962;14
-1,860000014;-20,87999916;-17,45999908;14
-2,039999962;-20,93999863;-17,39999962;14
-1,860000014;-20,87999916;-16,8599987;14
-1,620000005;-21,18000031;-17,10000038;14
-0,179999992;-19,5;-16,79999924;15
-0,059999999;-20,10000038;-16,73999977;15
-0,659999967;-20,69999886;-16,8599987;15
-0,419999987;-21,3599987;-17,39999962;15
-0,299999982;-20,93999863;-17,45999908;15
-0,419999987;-20,93999863;-16,97999954;15
0,119999997;-20,52000046;-17,52000046;15
-0,179999992;-21,05999947;-17,63999939;15
-0,479999989;-21,18000031;-17,69999886;15
-0,779999971;-21,3599987;-17,21999931;15
-0,599999964;-21,18000031;-17,27999878;15
-0,659999967;-21,47999954;-17,39999962;15
-0,779999971;-21,42000008;-17,69999886;15
-0,539999962;-20,81999969;-17,03999901;15
-0,659999967;-21,18000031;-16,97999954;15
-0,179999992;-21,23999977;-17,10000038;15
-0,599999964;-20,76000023;-17,03999901;15
-0,659999967;-20,63999939;-16,97999954;15
-0,779999971;-21,23999977;-17,45999908;15
-0,539999962;-20,57999992;-17,03999901;15
-0,839999974;-20,57999992;-16,73999977;15
-1,079999924;-20,57999992;-17,03999901;15
-1,079999924;-20,45999908;-17,27999878;15
-0,479999989;-20,63999939;-17,21999931;15
-0,719999969;-20,81999969;-17,03999901;15
-0,479999989;-20,69999886;-17,03999901;15
-0,119999997;-21;-16,92000008;15
0,119999997;-20,52000046;-16,73999977;15
-0,059999999;-20,52000046;-17,34000015;15
-0,119999997;-21,11999893;-16,97999954;15
-0,779999971;-21,23999977;-16,31999969;15
-0,959999979;-20,63999939;-16,73999977;15
-0,959999979;-20,63999939;-17,57999992;15
-0,359999985;-21,42000008;-17,45999908;15
-0,539999962;-21,23999977;-16,8599987;15
-0,479999989;-21,29999924;-17,03999901;15
-0,299999982;-20,63999939;-17,15999985;15
-0,479999989;-20,21999931;-17,34000015;15
-0,359999985;-20,93999863;-17,34000015;15
-0,479999989;-20,63999939;-17,57999992;15
-3,299999952;-22,43999863;-11,63999939;16
-3;-23,27999878;-11,69999981;16
-3,179999828;-22,79999924;-11,34000015;16
-3;-22,19999886;-11,34000015;16
-2,819999933;-23,10000038;-11,93999958;16
-2,819999933;-22,97999954;-11,5199995;16
-3,599999905;-23,10000038;-11,75999928;16
-3,24000001;-22,8599987;-11,39999962;16
-3,720000029;-23,10000038;-11,57999992;16
-3,9599998;-23,39999962;-11,57999992;16
-3,659999847;-22,97999954;-11,46000004;16
-3,480000019;-22,92000008;-11,57999992;16
-3;-22,92000008;-11,34000015;16
-2,879999876;-22,43999863;-11,57999992;16
-3,24000001;-23,45999908;-11,39999962;16
