06:18:d6:c2:98:24_inonet,04:18:d6:c1:98:24_inonet,4c:5e:0c:6f:20:b2_RFKON2014-Mesh,d4:ca:6d:c9:f1:c5_RFKON2014-Mesh,18:28:61:9e:ab:5c_MMD,4c:5e:0c:70:52:5a_RFKON2014-Mesh,c0:4a:00:0f:03:51_BilTAY Teknoloji,dc:02:8e:c2:23:52_ILKSEM,4c:5e:0c:71:aa:15_RFKON2014-Mesh,c4:6e:1f:58:40:d2_DLink_D01,d4:ca:6d:bc:1d:73_RFKON2014-Mesh,4c:5e:0c:23:44:33_RFKON2014-Mesh,4c:5e:0c:71:a8:bf_RFKON2014-Mesh,4c:5e:0c:6f:20:fa_RFKON2014-Mesh,18:28:61:1c:0b:69_EVOSOFT,e4:8d:8c:20:4d:c1_UPLAT,18:28:61:13:0d:9d_EROGLU,00:26:5a:52:0b:8c_RFKON_115,18:28:61:58:78:6a_Dlink_DAP-1360,REF_POINT
-69,-65,-59,-39,-69,-59,NaN,-68,-67,NaN,-30,-55,-56,-58,-79,-49,-77,-44,NaN,19
-70,-63,-54,-39,-70,-62,-74,-68,-67,NaN,-30,-51,-56,-58,-79,-50,NaN,-45,-65,19
-69,-63,-54,-40,-70,-61,-73,-64,-65,-89,-33,-55,NaN,-69,-81,-50,-69,-44,-65,19
-76,-67,-58,-51,-91,-68,-75,-75,-66,-89,-31,-57,-51,-57,-82,-52,-80,-49,-67,20
-74,-66,-67,-57,-62,-68,-78,-67,-66,NaN,NaN,-57,-51,-63,-82,-62,-80,-54,-61,20
-74,-67,-61,-57,-60,-60,-73,-67,-66,NaN,-92,-51,NaN,-63,-81,-61,NaN,-47,-60,20
-75,-67,-61,-58,-60,-61,-73,NaN,-68,NaN,-35,-50,-49,-62,-81,-61,NaN,-47,-60,20
-72,-65,-64,-60,-59,-63,NaN,-70,-68,NaN,-35,-50,-50,-61,NaN,-60,NaN,-47,-60,20
-73,-67,-64,-56,-59,-63,-75,-72,-66,NaN,-37,NaN,-50,-61,-82,-59,-75,-48,-61,20
-73,-66,-60,-62,-64,-60,-75,-72,-67,NaN,-35,-53,-50,NaN,-82,-59,-73,-48,-61,20
-73,-65,-59,-58,-64,-63,-78,-70,-66,NaN,-35,-53,NaN,NaN,-83,-59,-73,-51,-51,20
-73,-65,-61,-56,-60,-62,-77,-68,-66,NaN,-36,-53,-51,-59,-83,-63,NaN,-48,-62,20
-75,-65,-61,-52,-63,-65,-78,-74,-69,NaN,-36,-51,-51,-59,-83,-61,-74,-47,-63,20
-74,-64,-63,-49,-62,-59,-78,-65,-60,NaN,-36,-50,NaN,NaN,-77,-57,-74,-47,-65,20
-75,-65,-61,-56,-61,-64,NaN,-65,-63,NaN,-38,-49,-53,NaN,-77,-56,-74,-47,-65,20
-76,-62,-58,-57,-61,-63,NaN,NaN,-68,NaN,-39,-50,-53,NaN,-78,-54,-74,-47,-64,20
-75,-66,-70,-57,-60,-63,-79,-70,-67,NaN,-41,-52,NaN,NaN,-79,-57,-75,-48,-64,20
-71,-67,-61,-60,-59,-58,-79,-70,-66,NaN,-39,-52,-51,NaN,-80,-58,-75,-47,NaN,20
-71,-67,-64,-58,-59,-62,-61,-70,-67,NaN,-39,-49,-51,NaN,-80,-60,NaN,-47,-64,20
-74,-66,-65,-59,-59,-61,-78,NaN,-69,NaN,-39,-49,-51,NaN,-80,-64,-87,-47,-63,20
-76,-68,-60,-53,-61,-65,-77,-71,-67,NaN,-45,-52,-51,NaN,-80,-53,-87,-47,-71,20
-74,-68,-67,-52,-58,-62,-77,-71,-67,NaN,-39,-86,-50,NaN,NaN,-57,-75,-48,-71,20
-74,-68,-63,-55,-58,-60,NaN,-71,-70,NaN,-38,-52,-50,NaN,-72,-55,-75,-46,NaN,20
-75,-65,-63,-56,-59,-59,NaN,-72,-66,NaN,-38,-49,-51,-61,-79,-57,NaN,-47,-64,20
-73,-70,-61,-56,-64,-62,NaN,-72,-69,NaN,-39,-50,-51,-61,-79,-57,NaN,-46,-65,20
-73,-69,-62,-57,-59,-60,NaN,NaN,-69,NaN,-40,-83,-51,-61,-79,-56,NaN,-47,-65,20
-73,-64,-54,-57,-59,-60,-79,-71,-71,NaN,-39,-52,-51,-60,-79,-56,-79,-47,NaN,20
-73,-69,-60,-55,-59,-60,-79,-73,-67,NaN,-40,-54,-51,-60,NaN,-58,-79,-48,-66,20
-71,-67,-58,-54,-59,-60,-79,-73,-66,NaN,-39,-53,-49,NaN,-79,-56,NaN,-47,-66,20
-74,-68,-59,-55,-60,-60,NaN,NaN,-64,NaN,-41,-53,-49,-60,-79,-56,NaN,-47,-65,20
-73,-67,-60,-57,-60,-61,-79,-70,-63,NaN,-41,-54,-47,-66,NaN,-56,-76,-47,-65,20
-73,-69,-58,-56,-64,-61,-79,-71,-68,NaN,-37,-54,-49,-61,-79,-57,-76,-47,-65,20
-73,-65,-61,-58,-64,-61,-79,-74,-68,NaN,-39,-53,-50,-61,-79,-56,-75,-47,-66,20
-73,-69,-60,-56,-60,-60,-78,-74,-65,NaN,-38,-53,-50,-61,-77,-58,-68,-47,-67,20
-71,-69,-66,-65,-59,-61,-78,-68,-68,NaN,-38,-53,-49,-59,-79,-59,-68,-64,-66,20
-73,-68,-59,-57,-59,-60,NaN,-71,-65,NaN,-37,-51,-54,-59,-79,-59,NaN,-46,-67,20
-73,-65,-59,-57,-59,-60,-81,-68,-68,NaN,-38,-50,-50,-62,-78,-60,NaN,-46,-63,20
-73,-67,-61,-57,-58,-60,-81,-68,-68,-93,-38,-67,-50,-70,-79,-61,NaN,-46,-64,20
-72,-67,-59,-56,-59,-59,-80,-70,-69,-93,-38,-50,-48,-70,-78,-60,-76,-46,-65,20
-73,-69,-62,-57,-59,-59,-80,-70,-67,NaN,-37,-50,-51,-65,-78,-60,-76,-46,-70,20
-72,-65,-60,-54,-58,-61,-80,NaN,-67,NaN,-38,-50,-51,-64,-80,-60,NaN,-46,-70,20
-73,-66,-61,-57,-59,-61,NaN,-68,-66,NaN,-39,-91,-56,-62,-80,-57,-74,-63,-65,20
-72,-65,-60,-57,-64,-61,NaN,-68,-66,NaN,-38,-51,-51,-63,NaN,-61,-76,-46,-65,20
-72,-64,-65,-51,-60,-61,NaN,-66,-63,NaN,-37,-51,-91,-63,-78,-58,-73,-46,-63,20
-73,-64,-62,-51,-60,-62,NaN,-67,-65,NaN,-39,-51,-50,-64,-79,-60,-73,-46,-67,20
-73,-66,-60,-52,-59,-61,-78,-65,-64,NaN,-43,-51,-49,-64,-76,-61,-73,-46,-64,20
-72,-65,-63,-52,-59,-62,-78,-69,-69,NaN,-39,-52,-52,-62,-79,-59,NaN,-46,-64,20
-73,-67,-59,-56,-59,-61,NaN,-69,-69,NaN,-39,-52,-52,-62,-80,-62,NaN,-46,-65,20
-73,-66,-62,-56,-59,-60,-80,-72,-67,-91,-38,-52,-50,-63,-76,-60,NaN,-63,-67,20
-73,-65,-63,-56,-60,-60,-80,-72,-67,-91,-37,-49,-51,-62,-78,-61,-73,-46,-70,20
-73,-65,-60,-57,-58,-60,NaN,-71,-72,NaN,-38,-52,-50,-58,-80,-61,-73,-49,-70,20
-75,-66,-63,-56,-60,-61,NaN,-76,-72,-91,-38,-52,-50,-63,-80,-61,NaN,-46,-66,20
-75,-66,-66,-54,-59,-63,-79,-70,-71,-91,-37,-51,-51,-62,-80,-61,-75,-46,-66,20
-73,-65,-62,-55,-60,-60,-79,-71,-67,NaN,-38,-67,-51,-63,-78,-59,-75,-46,-68,20
-73,-67,-59,-55,-60,-60,NaN,-64,-68,NaN,-38,-49,-53,-63,-78,-60,NaN,-46,-68,20
-73,-64,-61,-53,-60,-64,NaN,-65,-66,NaN,-38,-50,-51,-64,-78,-60,NaN,-46,-66,20
-74,-65,-61,-52,NaN,-63,NaN,-67,-67,NaN,-38,-50,-52,-62,NaN,-60,-77,-62,-66,20
-73,-65,-61,-52,NaN,-61,NaN,-67,-67,NaN,-39,-51,-52,-65,NaN,-62,-72,-46,-66,20
-73,-66,-59,-52,-59,-61,NaN,-66,-67,NaN,-39,-51,-53,-63,-80,-58,-71,-46,-65,20
-72,-66,-59,-54,-59,-59,NaN,-67,-70,NaN,-40,-50,-53,-64,-80,-61,-73,-45,-62,20
-71,-67,-69,-52,-59,-60,NaN,-66,-68,NaN,-38,-51,-52,-65,-78,-62,-73,-46,-62,20
-72,-68,-58,-54,-59,-64,-81,-69,-72,NaN,-39,-51,-52,-65,-79,-60,-72,-49,-65,20
-72,-68,-55,-56,-59,-63,-81,-70,-72,NaN,-38,-51,-51,-66,-79,-58,-69,-46,-65,20
-71,-68,-62,-51,-60,-63,NaN,-70,-65,NaN,-38,-51,-49,-64,-79,-59,-69,-46,-64,20
-72,-70,-59,-56,-60,-63,-80,-69,-61,NaN,-78,-50,-50,-69,-81,-64,-69,-47,-67,20
-73,-66,-59,-54,-59,-65,-80,-69,-61,NaN,-39,-50,-53,-66,-81,-58,NaN,-48,-66,20
-72,-67,-63,-55,-58,-65,-76,-61,-75,-91,-37,-49,-52,-69,NaN,-61,-71,-47,-64,20
-74,-69,-60,-55,-60,-61,-81,-72,-71,-91,-37,-50,-52,-69,-78,-55,-70,-46,-63,20
-74,-69,-60,-55,-60,-61,-81,-73,-72,NaN,-38,-53,-55,-61,-79,-52,-70,-45,-66,20
-73,-66,-61,-58,-60,-60,-78,-75,-73,NaN,-38,-51,-52,-61,-78,-57,NaN,-45,-64,20
-73,-66,-61,-51,-59,-61,-79,-68,-70,NaN,-39,-49,-52,-60,-79,-56,-72,-62,-66,20
-72,-69,NaN,-52,-62,-61,-79,-69,-68,NaN,-38,-54,-55,-64,-83,-62,-74,-48,-70,20
-76,-71,-68,-55,-60,-63,NaN,-69,-66,NaN,-41,-49,-53,-65,-76,-59,-74,-51,-67,20
-71,-64,-57,-55,-63,-63,NaN,-70,-63,NaN,-37,-50,-52,-65,-78,-57,NaN,-47,-71,20
-74,-66,-61,-51,-59,-67,-76,-70,-69,NaN,-36,-51,-52,-64,-78,-57,NaN,-47,-67,20
-75,-67,-61,-51,-59,-67,-76,-70,-63,NaN,-37,-52,-52,-64,-80,-56,NaN,-46,-69,20
-73,-67,-57,-57,-59,-60,NaN,NaN,-67,NaN,-38,-52,-55,-66,-85,-57,NaN,-46,-66,20
-74,-66,-57,-57,-61,-60,-79,-71,-70,NaN,-37,-52,-54,-66,-85,-57,-75,-46,-65,20
-75,-69,-58,-57,-60,-62,-77,-73,-69,NaN,-38,-50,-52,-62,-84,-57,-75,-46,-64,20
-74,-68,-65,-58,-59,-60,-77,-70,-67,NaN,-38,-49,-52,-66,-83,-60,-72,-46,-66,20
-72,-66,-57,-58,-61,-65,NaN,-70,-69,NaN,-37,-57,-53,-65,-83,-59,-73,-54,-65,20
-74,-65,-57,-56,-63,-65,-80,-68,-70,NaN,-38,-50,-52,-64,NaN,-60,-73,-50,-64,20
-74,-65,-60,-56,-60,NaN,-80,-69,-78,NaN,-39,-51,-52,-64,-79,-60,-72,-45,-65,20
