@relation 'LogDosyasi_Samsung_Tablet_Train_MF-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
-2.22,-18.359999,-25.26,19
-2.16,-18.18,-25.019999,19
-2.04,-17.699999,-25.139999,19
-2.16,-18,-25.379999,19
-2.1,-18.059999,-25.32,19
-2.28,-18.119999,-25.08,19
-2.34,-18,-25.439999,19
-5.1,-17.1,-32.639999,20
-5.7,-18.359999,-32.459999,20
-5.76,-17.639999,-32.399998,20
-6.06,-18.18,-33,20
-5.82,-18.6,-33.059998,20
-5.94,-18.48,-32.759998,20
-6,-18.119999,-33.239998,20
-5.22,-17.639999,-33.419998,20
-5.46,-17.940001,-33.239998,20
-5.64,-18.539999,-32.399998,20
-5.52,-18.24,-32.700001,20
-5.28,-18.059999,-32.639999,20
-5.22,-18,-32.399998,20
-5.76,-18.539999,-32.579998,20
-5.28,-17.699999,-32.759998,20
-5.52,-18.119999,-32.82,20
-5.34,-17.34,-33,20
-5.88,-17.82,-33,20
-5.34,-17.52,-33.059998,20
-5.58,-18.779999,-32.579998,20
-5.76,-19.02,-32.219997,20
-5.94,-18.779999,-32.52,20
-5.46,-18.6,-32.52,20
-5.58,-18.539999,-32.759998,20
-5.94,-18,-32.399998,20
-5.82,-18.359999,-32.639999,20
-5.52,-18.66,-32.880001,20
-5.22,-17.940001,-32.639999,20
-5.52,-17.58,-32.82,20
-5.82,-18,-32.880001,20
-5.58,-18.24,-33.299999,20
-5.4,-17.76,-32.579998,20
-5.52,-17.940001,-32.399998,20
-5.82,-18.119999,-32.880001,20
-5.82,-18.059999,-33.299999,20
-5.82,-18.24,-33.239998,20
-5.28,-18.6,-33.059998,20
-5.52,-17.940001,-33.84,20
-5.04,-16.98,-33.48,20
-5.64,-17.34,-33.299999,20
